DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
tcga.R-BRCA,6,PC,0.5,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.9868421052631579,0.9927007299270073,0.9333333333333333
tcga.R-BRCA,6,PC,0.55,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.9868421052631579,0.9927007299270073,0.9333333333333333
tcga.R-BRCA,6,PC,0.6,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.9868421052631579,0.9927007299270073,0.9333333333333333
tcga.R-BRCA,6,PC,0.65,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.993421052631579,0.9927007299270073,1.0
tcga.R-BRCA,6,PC,0.7,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.9868421052631579,0.9927007299270073,0.9333333333333333
tcga.R-BRCA,6,PC,0.75,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.9868421052631579,0.9927007299270073,0.9333333333333333
tcga.R-BRCA,6,PC,0.8,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.993421052631579,0.9927007299270073,1.0
tcga.R-BRCA,6,PC,0.85,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.9868421052631579,0.9927007299270073,0.9333333333333333
tcga.R-BRCA,6,PC,0.9,"16360,42405,55768,52687,50592,27437,14004,39126,39355,49524,35425,40889,52224,30342,38209,39450,36660,26768,20453,37663,53130,29278,48627,23361,14007,46214,45843,30124,35816,37692,53025,39384,51436,39622,54724,38568,46662,41095,35621,49475,50053,17997,38126,35437,32798,43915,26817,25298,47754,32814,45162,17215,30758,56367,47202,48302,45340,29702,12332,44106,34260,30967,45669,42663,33848,39715,29203,46115,33079,39618,15135,31819,25400,28577,55967,24799,16773,30764,28404,31548,15830,15140,20782,28429,32820,35216,48199,26974,35245,32150,49933,41927,37664,41847,41422,17576,24859,5022,15693",0.993421052631579,0.9927007299270073,1.0
tcga.R-BRCA,6,DC,0.1,"11546,12274,6792,2593,38033,30516,12362,11138,10619,11510,37382,5112,2037,28483,16881,27406,20339,45669,5362,48755,24799,37584,4544,12087,55385,12124,1456,1371,9166,1940,42870,41128,4981,7028,12838,6988,11600,4829,45075,11937,7077,9553,17784,13752,10999,25370,6453,921,13397,57,4996,15810",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.15,"11546,12274,6792,9162,2593,38033,7518,30516,12362,11138,10619,11510,37382,5112,2037,28483,16881,27406,20339,45669,5362,48755,24799,37584,12554,4544,12087,55385,12124,1456,1371,9166,1940,42870,41128,4981,7028,12838,6988,11600,4829,17514,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.2,"11546,12274,6792,9162,2593,38033,7518,30516,12362,11138,10619,11510,37382,5112,2037,28483,16881,27406,20339,45669,5362,48755,24799,37584,12554,46994,4544,12087,55385,12124,1456,1371,16284,9166,1940,42870,41128,4981,7028,12838,6988,36039,11600,4829,17514,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.25,"11546,12274,6792,9162,2593,11525,38033,7518,30516,12362,11138,10619,11510,37382,5112,2037,28483,16881,27406,20339,45669,5362,48755,11323,24799,37584,12554,46994,27493,4544,12087,55385,12124,1456,1371,16284,9166,1940,42870,41128,4981,7028,12838,6988,36039,11600,4829,17514,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",0.993421052631579,0.9927007299270073,1.0
tcga.R-BRCA,6,DC,0.3,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,1456,1371,16284,9166,1940,9743,2084,42870,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.35,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.4,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.45,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.5,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.55,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.6,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.65,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",0.993421052631579,0.9927007299270073,1.0
tcga.R-BRCA,6,DC,0.7,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.75,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.8,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.85,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,6,DC,0.9,"11546,12274,6792,9742,9162,2593,11525,38033,7518,30516,3227,12362,11138,10619,11510,37382,5112,2037,8740,28483,16881,27406,20339,45669,3516,5362,48755,11323,24799,7695,37584,12554,46994,16940,27493,4544,12087,55385,12124,4202,1456,1371,16284,9166,1940,9743,2084,42870,25973,41128,4981,7028,12838,6988,36039,11600,4829,17514,32149,45075,11937,7077,42335,9553,17784,13752,10999,25370,6453,17939,921,13397,57,4996,15810,17135",1.0,1.0,1.0
tcga.R-BRCA,2,TR,0.1,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.15,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.2,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.25,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.3,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.35,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.4,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.45,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.5,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.55,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.6,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.65,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.7,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.75,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.8,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.85,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,2,TR,0.9,"5393,2139,1467,5934,10522,11232,445,4746,10670,12220,13762,3024,2992,15596,10640,1899,6826,29689,5325,11934,12546,10543,1370,2627,53680,8344,19644,9511,10974,8456,10555,13919,12784,6940,3491,8403,13803,19611,12273,297,11950,2331,7083,7534,17935,8866,4128,4753,1769,2207,15369,11568,10671,34324,5391,8351,10511,10676,3855,344,3921,17914,1515,2423,1344,3158,6184,478,12557,4211,9818,7626,1837,1470,12238,9264,13673,16336,10987,13153,7432,16680,5346,4889,1291,4700,11601,2519,8293,11388,8452,1720,7532,1224,10026,12116,15409,9446,5433,19570",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,1,pearson_correlation,0.1,,,,
tcga.R-BRCA,1,pearson_correlation,0.15,,,,
tcga.R-BRCA,1,pearson_correlation,0.2,,,,
tcga.R-BRCA,1,pearson_correlation,0.25,,,,
tcga.R-BRCA,1,pearson_correlation,0.3,,,,
tcga.R-BRCA,1,pearson_correlation,0.35,,,,
tcga.R-BRCA,1,pearson_correlation,0.4,,,,
tcga.R-BRCA,1,pearson_correlation,0.45,,,,
tcga.R-BRCA,1,pearson_correlation,0.5,,,,
tcga.R-BRCA,1,pearson_correlation,0.55,,,,
tcga.R-BRCA,1,pearson_correlation,0.6,,,,
tcga.R-BRCA,1,pearson_correlation,0.65,,,,
tcga.R-BRCA,1,pearson_correlation,0.7,"4211,10543,3182,6132,12082,8456,2825,16198,11232,5942,7335,14065,13364,1567,12238,2709,7151,7432,8426,151,3070,24081,10433,5325,2917,17414,11010,14594,499,3116,6184,2095,5370,6475,5328,1899,10974,6544,13525,6148,4704,445,6222,16283,14563,2838,5892,7983,7179,9759",0.9802631578947368,1.0,0.7857142857142857
tcga.R-BRCA,1,pearson_correlation,0.75,"4211,10543,3182,6132,12082,8456,2825,16198,11232,5942,7335,14065,13364,1567,1719,12238,7944,2709,7151,7432,8426,151,3070,24081,10433,5325,2917,17414,11010,14594,8374,499,3116,9511,6184,2095,5370,6475,5328,1899,10974,6544,13525,6148,4704,445,6222,16283,14563,2838,5892,7983,7179,9759",0.9802631578947368,1.0,0.7857142857142857
