DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
MNIST.py,4,TR,0.15,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,4,TR,0.2,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,4,TR,0.25,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,4,TR,0.3,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,4,TR,0.35,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,4,TR,0.4,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9523809523809523,0.9516129032258065
MNIST.py,4,TR,0.45,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,4,TR,0.5,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.944,0.9523809523809523,0.9354838709677419
MNIST.py,4,TR,0.55,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.944,0.9523809523809523,0.9354838709677419
MNIST.py,4,TR,0.6,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,4,TR,0.65,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,4,TR,0.7,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,4,TR,0.75,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,4,TR,0.8,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.96,0.9682539682539683,0.9516129032258065
MNIST.py,4,TR,0.85,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,4,TR,0.9,"288,289,316,518,315,287,711,290,264,710,490,517,263,265,739,491,291,262,738,712,715,317,343,260,259,261,714,286,713,519,737,716,709,740,342,742,314,356,743,344,546,545,489,258,516,744,266,355,463,292,741,285,736,717,257,237,357,313,370,708,341,328,464,492,318,340,236,462,238,544,329,330,745,284,371,327,231,312,235,735,383,547,369,230,354,368,239,384,234,229,293,267,283,339,232,382,345,358,233,301",0.952,0.9682539682539683,0.9354838709677419
MNIST.py,6,HSIC,0.1,,,,
MNIST.py,6,HSIC,0.15,,,,
MNIST.py,6,HSIC,0.2,,,,
MNIST.py,6,HSIC,0.25,,,,
MNIST.py,6,HSIC,0.3,,,,
MNIST.py,6,HSIC,0.35,,,,
MNIST.py,6,HSIC,0.4,,,,
MNIST.py,6,HSIC,0.45,,,,
MNIST.py,6,HSIC,0.5,,,,
MNIST.py,6,HSIC,0.55,,,,
MNIST.py,6,HSIC,0.6,,,,
MNIST.py,6,HSIC,0.65,,,,
MNIST.py,6,HSIC,0.7,,,,
MNIST.py,6,HSIC,0.75,,,,
MNIST.py,6,HSIC,0.8,,,,
MNIST.py,6,HSIC,0.85,,,,
MNIST.py,6,HSIC,0.9,,,,
MNIST.py,7,PC,0.1,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.15,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.984,1.0,0.967741935483871
MNIST.py,7,PC,0.2,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.25,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.3,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.35,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.4,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.45,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.984,1.0,0.967741935483871
MNIST.py,7,PC,0.5,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.55,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.984,1.0,0.967741935483871
MNIST.py,7,PC,0.6,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.984,1.0,0.967741935483871
MNIST.py,7,PC,0.65,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.984,1.0,0.967741935483871
MNIST.py,7,PC,0.7,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.75,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.984,1.0,0.967741935483871
MNIST.py,7,PC,0.8,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.85,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,7,PC,0.9,"377,378,155,376,154,156,153,350,181,182,404,405,183,152,157,180,349,403,184,179,595,518,151,594,264,158,375,351,623,265,624,596,178,185,523,288,551,289,578,622,263,290,566,287,491,490,550,406,517,159,150,567,291,186,348,379,579,262,519,315,593,605,316,621,495,565,577,625,546,187,402,128,568,177,606,127,522,125,266,651,126,650,597,261,538,355,160,607,711,545,286,260,129,652,188,489,124,537,317,323",0.976,1.0,0.9516129032258065
MNIST.py,1,MMD,0.1,,,,
MNIST.py,1,MMD,0.15,,,,
MNIST.py,1,MMD,0.2,,,,
MNIST.py,1,MMD,0.25,,,,
MNIST.py,1,MMD,0.3,,,,
MNIST.py,1,MMD,0.35,,,,
MNIST.py,1,MMD,0.4,,,,
MNIST.py,1,MMD,0.45,,,,
MNIST.py,1,MMD,0.5,,,,
MNIST.py,1,MMD,0.55,,,,
MNIST.py,1,MMD,0.6,,,,
MNIST.py,1,MMD,0.65,,,,
MNIST.py,1,MMD,0.7,,,,
MNIST.py,1,MMD,0.75,,,,
MNIST.py,1,MMD,0.8,"155,154,156,153,378,183,376,405,404,157,181,180,518,179,263,262,595,178,490,624,406,264,261,349,578,158,625,568,566,491,519,551,597,187,124,550,538,710,177,711,432,431,552,149,286,715,539,355,123,626,565,622,524,714",0.96,0.967741935483871,0.9523809523809523
MNIST.py,1,MMD,0.85,"155,154,156,153,378,183,376,405,404,157,181,180,518,179,263,262,595,178,490,624,186,406,264,261,349,578,158,625,568,566,491,519,551,597,187,124,550,538,710,177,711,432,431,552,149,286,715,539,355,123,626,565,622,524,714",0.976,0.9838709677419355,0.9682539682539683
MNIST.py,1,MMD,0.9,"155,154,156,153,378,183,376,405,404,157,181,180,518,179,263,262,595,178,490,624,186,406,264,261,349,578,158,625,568,566,491,519,551,597,187,124,550,538,710,177,711,432,431,552,149,286,715,539,355,123,626,565,622,524,714",0.976,0.9838709677419355,0.9682539682539683
MNIST.py,6,TR,0.1,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.968,0.9682539682539683,0.967741935483871
MNIST.py,6,TR,0.15,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.968,0.9682539682539683,0.967741935483871
MNIST.py,6,TR,0.2,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.25,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.3,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.35,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.968,0.9682539682539683,0.967741935483871
MNIST.py,6,TR,0.4,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.45,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.5,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.55,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.6,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.952,0.9523809523809523,0.9516129032258065
MNIST.py,6,TR,0.65,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.968,0.9682539682539683,0.967741935483871
MNIST.py,6,TR,0.7,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.75,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.952,0.9523809523809523,0.9516129032258065
MNIST.py,6,TR,0.8,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.952,0.9523809523809523,0.9516129032258065
MNIST.py,6,TR,0.85,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,6,TR,0.9,"518,288,287,289,315,316,264,517,290,265,711,291,263,490,491,739,713,317,738,710,712,714,519,715,262,516,545,343,742,737,546,286,716,355,259,709,740,314,260,342,489,261,743,741,356,266,344,544,744,292,237,736,717,708,313,341,238,357,285,463,284,340,258,328,327,383,354,312,330,318,382,236,492,745,370,257,547,464,384,329,369,735,239,462,339,371,488,235,326,283,311,768,767,368,267,515,718,299,398,707",0.96,0.9523809523809523,0.967741935483871
MNIST.py,3,DC,0.1,,,,
MNIST.py,3,DC,0.15,,,,
MNIST.py,3,DC,0.2,,,,
MNIST.py,3,DC,0.25,"518,178,290,150,626,538,604,569,607",0.904,0.9516129032258065,0.8571428571428571
MNIST.py,3,DC,0.3,"153,183,185,518,595,491,624,178,290,523,150,605,606,568,288,187,128,626,159,538,622,604,569,607",0.944,0.967741935483871,0.9206349206349206
MNIST.py,3,DC,0.35,"153,183,185,518,595,491,624,178,290,523,186,150,605,606,568,288,187,402,128,626,125,159,124,538,622,177,565,604,569,607",0.952,0.967741935483871,0.9365079365079365
MNIST.py,3,DC,0.4,"350,153,183,181,185,404,518,596,595,491,624,403,289,178,290,523,186,597,150,605,606,568,288,187,291,126,402,128,626,125,159,237,124,538,622,177,552,565,604,569,607",0.968,0.9838709677419355,0.9523809523809523
MNIST.py,3,DC,0.45,"350,153,183,181,185,404,518,596,595,491,624,403,289,178,290,523,186,597,150,605,606,568,288,187,291,126,402,128,626,125,159,237,124,538,622,177,552,565,604,569,607",0.96,0.967741935483871,0.9523809523809523
MNIST.py,3,DC,0.5,"378,350,156,153,183,182,181,349,152,185,404,518,180,596,151,490,595,491,375,624,403,578,289,178,290,523,186,546,261,567,597,623,150,605,606,568,288,187,291,126,402,128,626,266,125,159,322,237,124,711,538,622,177,524,552,565,604,593,569,607",0.952,0.967741935483871,0.9365079365079365
MNIST.py,3,DC,0.55,"378,350,156,153,183,182,181,349,152,185,404,518,180,351,596,519,151,490,595,491,375,624,403,264,578,289,178,290,523,186,546,261,567,597,623,150,605,606,568,288,545,187,291,126,402,128,626,266,125,159,322,237,124,711,538,259,622,177,524,552,565,604,593,569,607",0.952,0.967741935483871,0.9365079365079365
